label,address_freeform,address_locality,address_region,address_postcode,address_country,phone,base_address_freeform,base_address_locality,base_address_region,base_address_postcode,base_address_country,base_phone,match_score,pred_label,llm_same_place,llm_confidence,llm_reason,llm_correct,baseline_correct
0.0,91 elliot street,brock,on,L0E,CA,6139226984.0,95 elliot street,brock,on,L0E,CA,7054322582.0,0.6064029661586123,0,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99996, Requested 300. Please try again in 4m15.744s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",1,1
0.0,5950 university avenue,west des moines,ia,50266,US,5158759000.0,5950 university avenue,west des moines,ia,50266,US,5158759766.0,0.6764957514235894,1,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99996, Requested 304. Please try again in 4m19.2s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",1,0
1.0,1201 highway 70 west,newton,nc,28658,US,8284647045.0,1201 highway 70 west,newton,nc,28658,US,8284647045.0,0.962373978327948,1,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99996, Requested 303. Please try again in 4m18.336s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",0,1
0.0,677 church street northeast,marietta,ga,30060,US,7707939300.0,677 church street northeast,marietta,ga,30060,US,7707935000.0,0.6852552722998377,1,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99996, Requested 300. Please try again in 4m15.744s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",1,0
0.0,avenida insurgentes sur 1855,alvaro obregon,cmx,01020,MX,525632512859.0,pachuca,mexico city,,11230,MX,525538871344.0,0.381625078762098,0,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99996, Requested 304. Please try again in 4m19.2s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",1,1
1.0,9 amy croft drive,tecumseh,on,N8N2L9,CA,5199967335.0,9 amy croft drive,windsor,on,N8N2L9,CA,5199967335.0,0.9269002015799586,1,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99996, Requested 310. Please try again in 4m24.383999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",0,1
0.0,1414 mission street,south pasadena,ca,910303214,US,6264037220.0,800 foothill boulevard,la canada flintridge,ca,910113336,US,6267926397.0,0.3029809021646436,0,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99996, Requested 307. Please try again in 4m21.792s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",1,1
1.0,2999 northeast 191st street ph6,miami,floor,33180,US,3053402191.0,2999 northeast 191st street ph 6,miami,floor,33180,US,3053402191.0,0.996,1,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99996, Requested 306. Please try again in 4m20.928s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",0,1
1.0,11111 florence avenue downey ca,downey,ca,90241,US,5624454838.0,11111 florence avenue,downey,ca,90241,US,5624454838.0,1.0,1,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99995, Requested 300. Please try again in 4m14.88s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",0,1
0.0,307 park avenue,,,80829,US,7196854407.0,727 manitou avenue,manitou springs,,808291809,US,7196850220.0,0.3951240068110763,0,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99995, Requested 300. Please try again in 4m14.88s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",1,1
1.0,11107 violeta street,ventura,ca,930041913,US,8059836400.0,11107 violeta street,ventura,ca,93004,US,8059836400.0,0.9,1,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99995, Requested 298. Please try again in 4m13.152s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",0,1
1.0,2314 bloor street west,toronto,on,M6S1P2,CA,4169009294.0,2314 bloor street west,toronto,on,M6S1P2,CA,4169009294.0,0.95,1,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99995, Requested 305. Please try again in 4m19.2s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",0,1
1.0,,huizhou,,,CN,,Xi Hu,huizhou,,,CN,,0.6391698270890973,1,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99995, Requested 281. Please try again in 3m58.464s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",0,1
0.0,54423 village center drive,idyllwild,ca,92549,US,9516590163.0,54391 village center drive suite 6,idyllwild,ca,92549,US,9516592135.0,0.5932962239139568,0,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99995, Requested 307. Please try again in 4m20.928s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",1,1
1.0,1000 trancas street,napa,ca,94558,US,7072524411.0,1000 trancas street,napa,ca,94558,US,7072524411.0,1.0,1,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99995, Requested 299. Please try again in 4m14.016s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",0,1
0.0,201 erie street,grove city,pa,16127,US,7244588044.0,236 blair street,grove city,pa,161271502,US,7244500343.0,0.5704263674835057,0,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99995, Requested 303. Please try again in 4m17.471999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",1,1
1.0,51 smart avenue,yonkers,ny,107041150,US,9143753009.0,51 smart avenue suite 200,yonkers,ny,10704,US,9143753009.0,0.8975000000000001,1,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99995, Requested 304. Please try again in 4m18.336s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",0,1
1.0,3701 mckinley parkway suite 1066,blasdell,ny,14219,US,7168276985.0,3701 mckinley parkway,buffalo,ny,14219,US,7168231787.0,0.6453260869565216,1,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99995, Requested 312. Please try again in 4m25.248s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",0,1
1.0,15133 hall road,shelby twp,mi,483156207,US,5862474992.0,15133 hall road,shelby township,mi,48315,US,5862474992.0,0.6714285714285714,1,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99995, Requested 304. Please try again in 4m18.336s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",0,1
0.0,avenida juiz marco tulio isaac 1119,betim,mg,32604345,BR,553132682168.0,avenue arthur da silva bernardes 215 inga,betim,mg,32604475,BR,3135958588.0,0.2822352941176471,0,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99995, Requested 318. Please try again in 4m30.432s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",1,1
0.0,8310 wilkens boulevard,mason,oh,450407364,US,5137709824.0,8310 wilkens boulevard,mason,oh,45040,US,5132340660.0,0.5992496392496391,0,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99995, Requested 307. Please try again in 4m20.928s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",1,1
1.0,20052 brooks street,dunnellon,floor,344328344,US,3525335234.0,20052 brooks street,dunnellon,floor,34432,US,3525335234.0,0.8755394862909541,1,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99995, Requested 307. Please try again in 4m20.928s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",0,1
1.0,11294 us 70 business highway west,clayton,nc,27520,US,9195508487.0,11928 us highway 70 west,clayton,nc,27520,US,9195508487.0,0.92,1,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99995, Requested 302. Please try again in 4m16.608s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",0,1
0.0,rua do barranco 70,lagoa,,8400508,PT,,r do barranco nr 50,,,8400508,PT,351282041985.0,0.4385273522627321,0,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99995, Requested 299. Please try again in 4m14.016s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",1,1
1.0,571 bronson avenue,ottawa,on,K1R6K2,CA,6132355181.0,571 bronson avenue,ottawa,on,K1R7R7,CA,6132355181.0,0.970967741935484,1,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99995, Requested 307. Please try again in 4m20.928s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",0,1
0.0,125 church street,pembroke,ma,02359,US,7818266179.0,125 church street,pembroke,ma,02359,US,7818266179.0,0.9197856142310668,1,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99994, Requested 298. Please try again in 4m12.287999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",1,0
0.0,12960 middlebrook road suite 520 a,germantown,md,20874,US,3015158153.0,12960 middlebrook road suite 520 a,germantown,md,20874,US,3015158153.0,0.8452367156841253,1,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99994, Requested 312. Please try again in 4m24.383999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",1,0
0.0,200 seneca street,bloomfield,mo,638259600,US,5735683626.0,400 north prairie street,bloomfield,mo,638259570,US,5735683464.0,0.4338168904290564,0,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99994, Requested 303. Please try again in 4m16.608s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",1,1
1.0,439 west coliseum boulevard,fort wayne,in,468051010,US,2604713144.0,439 west coliseum boulevard,fort wayne,in,46805,US,2604713144.0,0.7,1,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99994, Requested 302. Please try again in 4m15.744s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",0,1
1.0,ulica fabryczna 2,lublin,06,20301,PL,48814450505.0,fabryczna 2,lublin,woj lubelskie,20301,PL,814450505.0,0.6670237390934985,1,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99994, Requested 308. Please try again in 4m20.928s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",0,1
1.0,180 river road,lisbon,court,06351,US,8603763254.0,180 river road,lisbon,court,06351,US,8603768403.0,0.7059103787696117,1,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99994, Requested 298. Please try again in 4m12.287999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",0,1
0.0,1 medical center boulevard 9th floor,winston salem,nc,27157,US,3367164101.0,1 medical center boulevard,winston salem,nc,27157,US,3367164101.0,0.963639607356556,1,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99994, Requested 309. Please try again in 4m21.792s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",1,0
1.0,301 northwest 82nd avenue,plantation,floor,333241811,US,9546938600.0,301 north west 82nd avenue,plantation,floor,33324,US,9546938600.0,0.8961038961038962,1,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99994, Requested 304. Please try again in 4m17.471999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",0,1
0.0,250 vesey street 203,new york,ny,10281,US,6466185392.0,200 liberty street wfc world financial c enter,new york,ny,10281,US,2125879512.0,0.693249949415684,1,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99994, Requested 306. Please try again in 4m19.2s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",1,0
1.0,4120 west wall street,midland,tx,79703,US,4326531797.0,4120 west wall street,midland,tx,79703,US,4326992352.0,0.85,1,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99994, Requested 297. Please try again in 4m11.423999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",0,1
0.0,,,,,TR,,112 sok gul ismerkezi kat 1,,,34760,TR,2125823281.0,0.1258919064171588,0,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99994, Requested 293. Please try again in 4m7.968s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",1,1
0.0,601 north elm street 8th floor,high point,nc,27262,US,3368786888.0,404 west westwood avenue suite 201,high point,nc,27262,US,3367166673.0,0.3964060198568837,0,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99994, Requested 308. Please try again in 4m20.928s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",1,1
0.0,524 beaumont road,fayetteville,nc,28304,US,9106154845.0,1219 walter reed road,fayetteville,nc,28304,US,9106153350.0,0.4847203486885675,0,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99994, Requested 306. Please try again in 4m19.2s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",1,1
1.0,38232 5th avenue,zephyrhills,floor,33542,US,8134525382.0,38232 5th avenue,zephyrhills,floor,33542,US,3523530299.0,0.8374544971300925,1,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99994, Requested 308. Please try again in 4m20.928s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",0,1
1.0,309 engle street,englewood,nj,076311822,US,2015697737.0,309 engle street 726,englewood,nj,07631,US,2015697737.0,1.0,1,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99994, Requested 300. Please try again in 4m14.016s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",0,1
1.0,7430 natural bridge road,street louis,mo,63121,US,3143891616.0,7430 natural bridge road,normandy,mo,63121,US,3143835400.0,0.7490566037735849,1,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99994, Requested 302. Please try again in 4m15.744s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",0,1
1.0,2604 north main street,belton,tx,76513,US,2549397664.0,2604 north main street,belton,tx,76513,US,2549331766.0,0.75,1,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99994, Requested 297. Please try again in 4m11.423999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",0,1
1.0,444 wiley parker road,jackson,tn,38305,US,7316646464.0,444 wiley parker road,jackson,tn,38305,US,7316646464.0,0.9829296588341728,1,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99994, Requested 304. Please try again in 4m17.471999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",0,1
0.0,Chang Xing Si 5 17 1,toyota,23,4710879,JP,81565359716.0,Ai Zhi Xian Li Tian Shi Chang Xing Si 5Ding Mu 17 1,Li Tian Shi,,4710879,JP,81565350119.0,0.5906778405428351,0,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99994, Requested 325. Please try again in 4m35.616s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",1,1
0.0,,onteniente,,,ES,34681683761.0,placa de la concepcio 27,ontinyent,,46870,ES,34962912892.0,0.4100229296208125,0,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99993, Requested 301. Please try again in 4m14.016s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",1,1
1.0,108 fm 1821,mineral wells,tx,76067,US,9403256961.0,108 fm 1821,mineral wells,tx,76067,US,9403256961.0,1.0,1,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99993, Requested 297. Please try again in 4m10.559999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",0,1
0.0,33 east genesee street,skaneateles,ny,13152,US,8007242440.0,33 east genesee street,skaneateles,ny,13152,US,3155542220.0,0.72339216014613,1,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99993, Requested 305. Please try again in 4m17.471999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",1,0
1.0,3520 singing hills boulevard,sioux city,ia,51106,US,7122947400.0,3520 singing hills boulevard,sioux city,ia,51106,US,7122947400.0,1.0,1,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99993, Requested 301. Please try again in 4m14.016s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",0,1
1.0,40119 murrieta hot springs road,murrieta,ca,925636302,US,9515212434.0,40119 murrieta hot springs road,murrieta,ca,92563,US,9515212434.0,0.85,1,0,0.0,"LLM error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kbhbqrwgf0w8x26eacqmdrxq` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99993, Requested 306. Please try again in 4m18.336s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",0,1
